ZONE I = 21,J = 21,F=POINT
-0.3	-0.7	0	-0.1785	-0.105	-0.1365	0.7735	0.1785	0.1365	0.3315	0
-0.3	-0.6	-0.052	-0.196	-0.133	-0.169	0.728	0.224	0.182	0.416	0
-0.3	-0.5	-0.0975	-0.21	-0.1575	-0.195	0.6825	0.2625	0.2275	0.4875	0
-0.3	-0.4	-0.1365	-0.2205	-0.1785	-0.2145	0.637	0.294	0.273	0.546	0
-0.3	-0.3	-0.169	-0.2275	-0.196	-0.2275	0.5915	0.3185	0.3185	0.5915	0
-0.3	-0.2	-0.195	-0.231	-0.21	-0.234	0.546	0.336	0.364	0.624	0
-0.3	-0.1	-0.2145	-0.231	-0.2205	-0.234	0.5005	0.3465	0.4095	0.6435	0
-0.3	0	-0.2275	-0.2275	-0.2275	-0.2275	0.455	0.35	0.455	0.65	0
-0.3	0.1	-0.234	-0.2205	-0.231	-0.2145	0.4095	0.3465	0.5005	0.6435	0
-0.3	0.2	-0.234	-0.21	-0.231	-0.195	0.364	0.336	0.546	0.624	0
-0.3	0.3	-0.2275	-0.196	-0.2275	-0.169	0.3185	0.3185	0.5915	0.5915	0
-0.3	0.4	-0.2145	-0.1785	-0.2205	-0.1365	0.273	0.294	0.637	0.546	0
-0.3	0.5	-0.195	-0.1575	-0.21	-0.0975	0.2275	0.2625	0.6825	0.4875	0
-0.3	0.6	-0.169	-0.133	-0.196	-0.052	0.182	0.224	0.728	0.416	0
-0.3	0.7	-0.1365	-0.105	-0.1785	0	0.1365	0.1785	0.7735	0.3315	0
-0.3	0.8	-0.0975	-0.0735	-0.1575	0.0585	0.091	0.126	0.819	0.234	0
-0.3	0.9	-0.052	-0.0385	-0.133	0.1235	0.0455	0.0665	0.8645	0.1235	0
-0.3	1	-0	-0	-0.105	0.195	0	0	0.91	0	0
-0.2	-1	0.12	-0.08	-0	-0	0.96	0	0	0	0
-0.2	-0.9	0.057	-0.114	-0.042	-0.051	0.912	0.076	0.048	0.114	0
-0.2	-0.8	0	-0.144	-0.08	-0.096	0.864	0.144	0.096	0.216	0
-0.2	-0.7	-0.051	-0.17	-0.114	-0.135	0.816	0.204	0.144	0.306	0
-0.2	-0.6	-0.096	-0.192	-0.144	-0.168	0.768	0.256	0.192	0.384	0
-0.2	-0.5	-0.135	-0.21	-0.17	-0.195	0.72	0.3	0.24	0.45	0
-0.2	-0.4	-0.168	-0.224	-0.192	-0.216	0.672	0.336	0.288	0.504	0
-0.2	-0.3	-0.195	-0.234	-0.21	-0.231	0.624	0.364	0.336	0.546	0
-0.2	-0.2	-0.216	-0.24	-0.224	-0.24	0.576	0.384	0.384	0.576	0
-0.2	-0.1	-0.231	-0.242	-0.234	-0.243	0.528	0.396	0.432	0.594	0
-0.2	0	-0.24	-0.24	-0.24	-0.24	0.48	0.4	0.48	0.6	0
